CMPNYCD,STOCK_HANDLING_CUSTOMER_NUMBER,STOCK_POINT,SLIP_NUMBER,LINE_NUMBER,ITEM_TYPE,F_LENS_RL_TYPE,F_LENS_LENS_CODE,F_LENS_COLOR_COAT_CODE,F_LENS_NAME,F_LENS_COLOR,F_LENS_COAT,F_LENS_CYLINDER_TYPE,F_LENS_SPHERE,F_LENS_CYLINDER,F_LENS_AXIS,F_LENS_ADDITION,F_LENS_DIAMETER,F_LENS_UNIVERSAL_PRODUCT_NAME,S_LENS_RL_TYPE,S_LENS_CODE,S_LENS_COLOR_COAT_CODE,S_LENS_NAME,S_LENS_COLOR,S_LENS_MAKER,S_LENS_NOMINAL_BASE_CURVE,S_LENS_DIAMETER,S_LENS_THICKNESS_TYPE,S_LENS_ADDITION,S_LENS_UNIVERSAL_PRODUCT_NAME,FRAME_CODE,FRAME_MAKER,FRAME_NAME,FRAME_EYE_SIZE,FRAME_DBL,FRAME_COLOR,FRAME_PARTS_TYPE,INSTRUMENT_CODE,INSTRUMENT_NAME,INSTRUMENT_PARTS_NUMBER,STOCK_IO_QUANTITY,RECEIVE_NUMBER,TRANSACTION_CODE,SUB_TRANSACTION_CODE,TRANSACTION_DATE,TRANSACTION_TIME
AA30,060003,04,77501970,0001,RX,P,359107100075,00001638,"NL155       ","        ","HARD-BA ",M,- 4.75,- 0.50," 85","    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13796387,31,04,20221230,0
AA30,060003,04,77501970,0002,RX,P,359107100075,00001638,"NL155       ","        ","HARD-BA ",M,- 4.25,- 0.50," 85","    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13796387,31,04,20221230,0
AA30,060003,04,77501971,0001,ST,P,359107100075,00001638,"NL155       ","        ","HARD-BA ",M,- 4.75,- 0.50," 85","    ",75,"PNL155__75MHBA__    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13796387,32,01,20221230,0
AA30,060003,04,77501971,0002,ST,P,359107100075,00001638,"NL155       ","        ","HARD-BA ",M,- 4.25,- 0.50," 85","    ",75,"PNL155__75MHBA__    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13796387,32,01,20221230,0
AA30,060003,04,77501973,0001,RX,P,359107100075,00001638,"NL155       ","        ","HARD-BA ",M,- 3.75,- 1.25," 10","    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13796394,31,04,20221230,0
AA30,060003,04,77501973,0002,RX,P,359107100075,00001638,"NL155       ","        ","HARD-BA ",M,- 2.50,- 1.25,170,"    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13796394,31,04,20221230,0
AA30,060003,04,77501974,0001,ST,P,359107100075,00001638,"NL155       ","        ","HARD-BA ",M,- 3.75,- 1.25," 10","    ",75,"PNL155__75MHBA__    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13796394,32,01,20221230,0
AA30,060003,04,77501974,0002,ST,P,359107100075,00001638,"NL155       ","        ","HARD-BA ",M,- 2.50,- 1.25,170,"    ",75,"PNL155__75MHBA__    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13796394,32,01,20221230,0
AA30,060000,01,77501976,0001,ST,P,360107600075,00001686,"NL16        ","        ",HARD-PBC,M,+ 1.50,+ 1.00,165,"    ",65,"PNL16MUV65SHVBAA    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13796403,32,00,20221230,0
AA30,060000,01,77501984,0001,ST,P,360107600075,00001670,"NL16        ","        ","HARD-VP ",M,- 1.50,- 1.00,180,"    ",75,"PNL160UV75SHVV__    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13796410,32,00,20221230,0
AA30,060000,01,77501984,0002,ST,P,360107600075,00001670,"NL16        ","        ","HARD-VP ",M,- 1.50,- 1.50,180,"    ",75,"PNL160UV75SHVV__    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13796410,32,00,20221230,0
AA30,060000,01,77501985,0001,ST,P,360107600075,00001670,"NL16        ","        ","HARD-VP ",M,- 1.50,- 1.00,180,"    ",75,"PNL160UV75SHVV__    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13796411,32,00,20221230,0
AA30,060000,01,77501985,0002,ST,P,360107600075,00001670,"NL16        ","        ","HARD-VP ",M,- 1.50,- 1.50,180,"    ",75,"PNL160UV75SHVV__    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13796411,32,00,20221230,0
AA30,060000,01,77501987,0001,ST,P,360107600075,00001670,"NL16        ","        ","HARD-VP ",M,- 1.50,- 1.00,180,"    ",75,"PNL160UV75SHVV__    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13796410,31,00,20221230,0
