CMPNYCD,STOCK_HANDLING_CUSTOMER_NUMBER,STOCK_POINT,SLIP_NUMBER,LINE_NUMBER,ITEM_TYPE,F_LENS_RL_TYPE,F_LENS_LENS_CODE,F_LENS_COLOR_COAT_CODE,F_LENS_NAME,F_LENS_COLOR,F_LENS_COAT,F_LENS_CYLINDER_TYPE,F_LENS_SPHERE,F_LENS_CYLINDER,F_LENS_AXIS,F_LENS_ADDITION,F_LENS_DIAMETER,F_LENS_UNIVERSAL_PRODUCT_NAME,S_LENS_RL_TYPE,S_LENS_CODE,S_LENS_COLOR_COAT_CODE,S_LENS_NAME,S_LENS_COLOR,S_LENS_MAKER,S_LENS_NOMINAL_BASE_CURVE,S_LENS_DIAMETER,S_LENS_THICKNESS_TYPE,S_LENS_ADDITION,S_LENS_UNIVERSAL_PRODUCT_NAME,FRAME_CODE,FRAME_MAKER,FRAME_NAME,FRAME_EYE_SIZE,FRAME_DBL,FRAME_COLOR,FRAME_PARTS_TYPE,INSTRUMENT_CODE,INSTRUMENT_NAME,INSTRUMENT_PARTS_NUMBER,STOCK_IO_QUANTITY,RECEIVE_NUMBER,TRANSACTION_CODE,SUB_TRANSACTION_CODE,TRANSACTION_DATE,TRANSACTION_TIME
AA30,060000,01,77501564,0002,RX,P,361107600075,00001638,"NL174       ","        ","HARD-BA ",M,-10.00,- 3.25,160,"    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794581,32,01,20221230,0
AA30,060000,01,77501566,0001,RX,R,361583900070,00001638,"DLS74B      ","        ","HARD-BA ",M,- 9.00,"      ","   ",1.25,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794809,31,04,20221230,0
AA30,060000,01,77501566,0002,RX,L,361583900070,00001638,"DLS74B      ","        ","HARD-BA ",M,- 8.00,- 1.00,180,1.25,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794809,31,04,20221230,0
AA30,060000,01,77501567,0001,RX,R,361583900070,00001638,"DLS74B      ","        ","HARD-BA ",M,- 9.00,"      ","   ",1.25,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794809,32,01,20221230,0
AA30,060000,01,77501567,0002,RX,L,361583900070,00001638,"DLS74B      ","        ","HARD-BA ",M,- 8.00,- 1.00,180,1.25,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794809,32,01,20221230,0
AA30,060000,01,77501570,0001,RX,R,358578506870,00001638,"LSBS67S5G   ","        ","HARD-BA ",M,-10.75,- 0.50,110,1.50,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794892,31,04,20221230,0
AA30,060000,01,77501570,0002,RX,L,358578506870,00001638,"LSBS67S5G   ","        ","HARD-BA ",M,- 6.75,- 2.50,170,1.50,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794892,31,04,20221230,0
AA30,060000,01,77501571,0001,RX,R,358578506870,00001638,"LSBS67S5G   ","        ","HARD-BA ",M,-10.75,- 0.50,110,1.50,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794892,32,01,20221230,0
AA30,060000,01,77501571,0002,RX,L,358578506870,00001638,"LSBS67S5G   ","        ","HARD-BA ",M,- 6.75,- 2.50,170,1.50,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794892,32,01,20221230,0
AA30,060000,01,77501573,0001,RX,R,351574800070,00001693,"WSBL50      ","        ","HARD-UG ",M,+ 0.25,- 0.50," 05",2.25,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794877,31,04,20221230,0
AA30,060000,01,77501573,0002,RX,L,351574800070,00001693,"WSBL50      ","        ","HARD-UG ",M,+ 0.25,- 0.50,180,2.25,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794877,31,04,20221230,0
AA30,060000,01,77501574,0001,RX,R,351574800070,00001693,"WSBL50      ","        ","HARD-UG ",M,+ 0.25,- 0.50," 05",2.25,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794877,32,01,20221230,0
