CMPNYCD,STOCK_HANDLING_CUSTOMER_NUMBER,STOCK_POINT,SLIP_NUMBER,LINE_NUMBER,ITEM_TYPE,F_LENS_RL_TYPE,F_LENS_LENS_CODE,F_LENS_COLOR_COAT_CODE,F_LENS_NAME,F_LENS_COLOR,F_LENS_COAT,F_LENS_CYLINDER_TYPE,F_LENS_SPHERE,F_LENS_CYLINDER,F_LENS_AXIS,F_LENS_ADDITION,F_LENS_DIAMETER,F_LENS_UNIVERSAL_PRODUCT_NAME,S_LENS_RL_TYPE,S_LENS_CODE,S_LENS_COLOR_COAT_CODE,S_LENS_NAME,S_LENS_COLOR,S_LENS_MAKER,S_LENS_NOMINAL_BASE_CURVE,S_LENS_DIAMETER,S_LENS_THICKNESS_TYPE,S_LENS_ADDITION,S_LENS_UNIVERSAL_PRODUCT_NAME,FRAME_CODE,FRAME_MAKER,FRAME_NAME,FRAME_EYE_SIZE,FRAME_DBL,FRAME_COLOR,FRAME_PARTS_TYPE,INSTRUMENT_CODE,INSTRUMENT_NAME,INSTRUMENT_PARTS_NUMBER,STOCK_IO_QUANTITY,RECEIVE_NUMBER,TRANSACTION_CODE,SUB_TRANSACTION_CODE,TRANSACTION_DATE,TRANSACTION_TIME
AA30,060000,01,77500851,0001,RX,R,360576706870,00001638,"PHLC16S5G   ","        ","HARD-BA ",M,+ 0.25,- 0.50,120,2.50,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13792935,32,01,20221230,0
AA30,060000,01,77500851,0002,RX,L,360576706870,00001638,"PHLC16S5G   ","        ","HARD-BA ",M,+ 1.25,"      ","   ",2.50,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13792935,32,01,20221230,0
AA30,060000,01,77500853,0001,RX,R,360585500070,00001638,"WSRB60      ","        ","HARD-BA ",M,- 0.25,- 2.00," 80",1.50,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13792883,31,04,20221230,0
AA30,060000,01,77500853,0002,RX,L,360585500070,00001638,"WSRB60      ","        ","HARD-BA ",M,- 0.50,- 1.50," 85",1.50,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13792883,31,04,20221230,0
AA30,060000,01,77500854,0001,RX,R,360585500070,00001638,"WSRB60      ","        ","HARD-BA ",M,- 0.25,- 2.00," 80",1.50,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13792883,32,01,20221230,0
AA30,060000,01,77500854,0002,RX,L,360585500070,00001638,"WSRB60      ","        ","HARD-BA ",M,- 0.50,- 1.50," 85",1.50,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13792883,32,01,20221230,0
AA30,060000,01,77500856,0001,RX,R,360577106870,00001638,"MVA160S5G   ","        ","HARD-BA ",M,+ 2.00,"      ","   ",2.75,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13793091,31,04,20221230,0
AA30,060000,01,77500856,0002,RX,L,360577106870,00001638,"MVA160S5G   ","        ","HARD-BA ",M,+ 1.00,"      ","   ",2.75,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13793091,31,04,20221230,0
AA30,060000,01,77500857,0001,RX,R,360577106870,00001638,"MVA160S5G   ","        ","HARD-BA ",M,+ 2.00,"      ","   ",2.75,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13793091,32,01,20221230,0
AA30,060000,01,77500857,0002,RX,L,360577106870,00001638,"MVA160S5G   ","        ","HARD-BA ",M,+ 1.00,"      ","   ",2.75,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13793091,32,01,20221230,0
AA30,060000,01,77500904,0001,RX,P,355101100075,00001669,"DIMS159     ","        ","HARD-MC ",M,- 3.50,- 3.50,165,"    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794055,32,00,20221230,0
AA30,060000,01,80646301,0001,RX,R,360587400070,00001682,"BSTP16      ","        ",HARD-VGC,M,- 4.25,- 1.00,110,2.25,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,30086393,21,01,20221230,0
AA30,060000,01,80646301,0002,RX,L,360587400070,00001682,"BSTP16      ","        ",HARD-VGC,M,- 4.50,- 1.75,180,2.25,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,30086393,21,01,20221230,0
AA30,060000,01,80646302,0001,RX,R,351584900070,00001672,"BAMPS50     ","        ",HARD-SFT,M,- 0.75,- 1.25," 65",2.00,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794960,21,01,20221230,0
