CMPNYCD,STOCK_HANDLING_CUSTOMER_NUMBER,STOCK_POINT,SLIP_NUMBER,LINE_NUMBER,ITEM_TYPE,F_LENS_RL_TYPE,F_LENS_LENS_CODE,F_LENS_COLOR_COAT_CODE,F_LENS_NAME,F_LENS_COLOR,F_LENS_COAT,F_LENS_CYLINDER_TYPE,F_LENS_SPHERE,F_LENS_CYLINDER,F_LENS_AXIS,F_LENS_ADDITION,F_LENS_DIAMETER,F_LENS_UNIVERSAL_PRODUCT_NAME,S_LENS_RL_TYPE,S_LENS_CODE,S_LENS_COLOR_COAT_CODE,S_LENS_NAME,S_LENS_COLOR,S_LENS_MAKER,S_LENS_NOMINAL_BASE_CURVE,S_LENS_DIAMETER,S_LENS_THICKNESS_TYPE,S_LENS_ADDITION,S_LENS_UNIVERSAL_PRODUCT_NAME,FRAME_CODE,FRAME_MAKER,FRAME_NAME,FRAME_EYE_SIZE,FRAME_DBL,FRAME_COLOR,FRAME_PARTS_TYPE,INSTRUMENT_CODE,INSTRUMENT_NAME,INSTRUMENT_PARTS_NUMBER,STOCK_IO_QUANTITY,RECEIVE_NUMBER,TRANSACTION_CODE,SUB_TRANSACTION_CODE,TRANSACTION_DATE,TRANSACTION_TIME
AA30,060000,01,77501777,0002,RX,P,355101100075,00001669,"DIMS159     ","        ","HARD-MC ",M,- 1.00,- 0.25," 15","    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794487,32,01,20221230,0
AA30,060000,01,77501779,0001,RX,P,355101100075,00001669,"DIMS159     ","        ","HARD-MC ",M,- 5.50,"      ","   ","    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794058,31,04,20221230,0
AA30,060000,01,77501779,0002,RX,P,355101100075,00001669,"DIMS159     ","        ","HARD-MC ",M,- 5.25,"      ","   ","    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794058,31,04,20221230,0
AA30,060000,01,77501780,0001,RX,P,355101100075,00001669,"DIMS159     ","        ","HARD-MC ",M,- 5.50,"      ","   ","    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794058,32,01,20221230,0
AA30,060000,01,77501780,0002,RX,P,355101100075,00001669,"DIMS159     ","        ","HARD-MC ",M,- 5.25,"      ","   ","    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794058,32,01,20221230,0
AA30,060000,01,77501783,0001,ST,P,360107606875,00001682,"NL16S5G     ","        ",HARD-VGC,M,- 4.50,"      ","   ","    ",75,"PNL16MUV75MGVC__    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13796326,32,00,20221230,0
AA30,060000,01,77501805,0001,RX,R,360576706870,00001638,"PHLC16S5G   ","        ","HARD-BA ",M,- 3.25,"      ","   ",2.50,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13792648,31,04,20221230,0
AA30,060000,01,77501805,0002,RX,L,360576706870,00001638,"PHLC16S5G   ","        ","HARD-BA ",M,- 3.00,"      ","   ",2.50,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13792648,31,04,20221230,0
AA30,060000,01,77501806,0001,RX,R,360576706870,00001638,"PHLC16S5G   ","        ","HARD-BA ",M,- 3.25,"      ","   ",2.50,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13792648,32,01,20221230,0
AA30,060000,01,77501806,0002,RX,L,360576706870,00001638,"PHLC16S5G   ","        ","HARD-BA ",M,- 3.00,"      ","   ",2.50,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13792648,32,01,20221230,0
AA30,060000,01,77501808,0001,RX,P,360107600075,50001638,"NL16        ",SPYL  25,"HARD-BA ",M,- 4.25,- 1.25," 40","    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13793206,31,04,20221230,0
AA30,060000,01,77501808,0002,RX,P,360107600075,50001638,"NL16        ",SPYL  25,"HARD-BA ",M,- 3.25,- 0.75," 80","    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13793206,31,04,20221230,0
AA30,060000,01,77501809,0001,RX,P,360107600075,50001638,"NL16        ",SPYL  25,"HARD-BA ",M,- 4.25,- 1.25," 40","    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13793206,32,01,20221230,0
AA30,060000,01,77501809,0002,RX,P,360107600075,50001638,"NL16        ",SPYL  25,"HARD-BA ",M,- 3.25,- 0.75," 80","    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13793206,32,01,20221230,0
